Name,National,Region,Male_Pct,Female_Pct,Types,Type1,Type2,Height.m.,Weight.kg.,Capt_Rate,Egg_Steps,Egg_Groups,Group1,Group2,Exp_Points,Exp_Speed,Base_Happiness,Base_Total,HP,Attack,Defense,Special_Attack,Special_Defense,Speed,Normal_Dmg,Fire_Dmg,Water_Dmg,Eletric_Dmg,Grass_Dmg,Ice_Dmg,Fight_Dmg,Poison_Dmg,Ground_Dmg,Flying_Dmg,Psychic_Dmg,Bug_Dmg,Rock_Dmg,Ghost_Dmg,Dragon_Dmg,Dark_Dmg,Steel_Dmg,Fairy_Dmg,Mega_Evolutions,isMega,hasAlolan,isAlolan,Generation,Legendary
Pidove,519,Unova,50,50,2,normal,flying,0.3,2.1,255,3840,1,Flying,None,1059862,Medium Slow,70,264,50,55,50,36,30,43,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Tranquill,520,Unova,50,50,2,normal,flying,0.6,15,120,3840,1,Flying,None,1059862,Medium Slow,70,358,62,77,62,50,42,65,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Unfezant,521,Unova,50,50,2,normal,flying,1.2,29,45,3840,1,Flying,None,1059862,Medium Slow,70,488,80,115,80,65,55,93,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Blitzle,522,Unova,50,50,1,electric,None,0.8,29.8,190,5120,1,Field,None,1000000,Medium Fast,70,295,45,60,32,50,32,76,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Zebstrika,523,Unova,50,50,1,electric,None,1.6,79.5,75,5120,1,Field,None,1000000,Medium Fast,70,497,75,100,63,80,63,116,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Roggenrola,524,Unova,50,50,1,rock,None,0.4,18,255,3840,1,Mineral,None,1059862,Medium Slow,70,280,55,75,85,25,25,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Boldore,525,Unova,50,50,1,rock,None,0.9,102,120,3840,1,Mineral,None,1059862,Medium Slow,70,390,70,105,105,50,40,20,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Gigalith,526,Unova,50,50,1,rock,None,1.7,260,45,3840,1,Mineral,None,1059862,Medium Slow,70,515,85,135,130,60,80,25,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Woobat,527,Unova,50,50,2,psychic,flying,0.4,2.1,190,3840,2,Field,Flying,1000000,Medium Fast,70,323,65,45,43,55,43,72,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Swoobat,528,Unova,50,50,2,psychic,flying,0.9,10.5,45,3840,2,Field,Flying,1000000,Medium Fast,70,425,67,57,55,77,55,114,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Drilbur,529,Unova,50,50,1,ground,None,0.3,8.5,120,5120,1,Field,None,1000000,Medium Fast,70,328,60,85,40,30,45,68,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Excadrill,530,Unova,50,50,2,ground,steel,0.7,40.4,60,5120,1,Field,None,1000000,Medium Fast,70,508,110,135,60,50,65,88,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Audino,531,Unova,50,50,1,normal,None,1.1,31,255,5120,1,Fairy,None,800000,Fast,70,445,103,60,86,60,86,50,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,FALSE,FALSE,FALSE,5,FALSE
Mega Audino,531,Unova,50,50,2,normal,fairy,1.5,32,255,5120,1,Fairy,None,800000,Fast,70,545,103,60,126,80,126,50,1,1,1,1,1,1,1,2,1,1,1,0.5,1,0,0,0.5,2,1,0,TRUE,FALSE,FALSE,5,FALSE
Timburr,532,Unova,75.4,24.6,1,fighting,None,0.6,12.5,180,5120,1,Human-like,None,1059862,Medium Slow,70,305,75,80,55,25,35,35,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Gurdurr,533,Unova,75.4,24.6,1,fighting,None,1.2,40,90,5120,1,Human-like,None,1059862,Medium Slow,70,405,85,105,85,40,50,40,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Conkeldurr,534,Unova,75.4,24.6,1,fighting,None,1.4,87,45,5120,1,Human-like,None,1059862,Medium Slow,70,505,105,140,95,55,65,45,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Tympole,535,Unova,50,50,1,water,None,0.5,4.5,255,5120,1,Water 1,None,1059862,Medium Slow,70,294,50,50,40,50,40,64,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Palpitoad,536,Unova,50,50,2,water,ground,0.8,17,120,5120,1,Water 1,None,1059862,Medium Slow,70,384,75,65,55,65,55,69,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Seismitoad,537,Unova,50,50,2,water,ground,1.5,62,45,5120,1,Water 1,None,1059862,Medium Slow,70,509,105,95,75,85,75,74,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Throh,538,Unova,100,0,1,fighting,None,1.3,55.5,45,5120,1,Human-like,None,1000000,Medium Fast,70,465,120,100,85,30,85,45,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Sawk,539,Unova,100,0,1,fighting,None,1.4,51,45,5120,1,Human-like,None,1000000,Medium Fast,70,465,75,125,75,30,75,85,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Sewaddle,540,Unova,50,50,2,bug,grass,0.3,2.5,255,3840,1,Bug,None,1059862,Medium Slow,70,310,45,53,70,40,60,42,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Swadloon,541,Unova,50,50,2,bug,grass,0.5,7.3,120,3840,1,Bug,None,1059862,Medium Slow,70,380,55,63,90,50,80,42,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Leavanny,542,Unova,50,50,2,bug,grass,1.2,20.5,45,3840,1,Bug,None,1059862,Medium Slow,70,500,75,103,80,70,80,92,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Venipede,543,Unova,50,50,2,bug,poison,0.4,5.3,255,3840,1,Bug,None,1059862,Medium Slow,70,260,30,45,59,30,39,57,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Whirlipede,544,Unova,50,50,2,bug,poison,1.2,58.5,120,3840,1,Bug,None,1059862,Medium Slow,70,360,40,55,99,40,79,47,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Scolipede,545,Unova,50,50,2,bug,poison,2.5,200.5,45,5120,1,Bug,None,1059862,Medium Slow,70,485,60,100,89,55,69,112,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Cottonee,546,Unova,50,50,2,grass,fairy,0.3,0.6,190,5120,2,Grass,Fairy,1000000,Medium Fast,70,280,40,27,60,37,50,66,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Whimsicott,547,Unova,50,50,2,grass,fairy,0.7,6.6,75,5120,2,Grass,Fairy,1000000,Medium Fast,70,480,60,67,85,77,75,116,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Petilil,548,Unova,0,100,1,grass,None,0.5,6.6,190,5120,1,Grass,None,1000000,Medium Fast,70,280,45,35,50,70,50,30,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Lilligant,549,Unova,0,100,1,grass,None,1.1,16.3,75,5120,1,Grass,None,1000000,Medium Fast,70,480,70,60,75,110,75,90,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Basculin,550,Unova,50,50,1,water,None,1,18,25,10240,1,Water 2,None,1000000,Medium Fast,70,460,70,92,65,80,55,98,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Sandile,551,Unova,50,50,2,ground,dark,0.7,15.2,180,5120,1,Field,None,1059862,Medium Slow,70,292,50,72,35,35,35,65,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Krokorok,552,Unova,50,50,2,ground,dark,1,33.4,90,5120,1,Field,None,1059862,Medium Slow,70,351,60,82,45,45,45,74,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Krookodile,553,Unova,50,50,2,ground,dark,1.5,96.3,45,5120,1,Field,None,1059862,Medium Slow,70,519,95,117,80,65,70,92,1,1,2,0,2,2,2,0.5,1,1,0,2,0.5,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Darumaka,554,Unova,50,50,1,fire,None,0.6,37.5,120,5120,1,Field,None,1059862,Medium Slow,70,315,70,90,45,15,45,50,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Darmanitan,555,Unova,50,50,3,fire,None,1.3,92.9,60,5120,1,Field,None,1059862,Medium Slow,70,480,105,140,55,30,55,95,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Maractus,556,Unova,50,50,1,grass,None,1,28,255,5120,1,Grass,None,1000000,Medium Fast,70,461,75,86,67,106,67,60,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Dwebble,557,Unova,50,50,2,bug,rock,0.3,14.5,190,5120,2,Bug,Mineral,1000000,Medium Fast,70,325,50,65,85,35,35,55,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Crustle,558,Unova,50,50,2,bug,rock,1.4,200,75,5120,2,Bug,Mineral,1000000,Medium Fast,70,485,70,105,125,65,75,45,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Scraggy,559,Unova,50,50,2,dark,fighting,0.6,11.8,180,3840,2,Field,Dragon,1000000,Medium Fast,35,348,50,75,70,35,70,48,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4,0,FALSE,FALSE,FALSE,5,FALSE
Scrafty,560,Unova,50,50,2,dark,fighting,1.1,30,90,3840,2,Field,Dragon,1000000,Medium Fast,70,488,65,90,115,45,115,58,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4,0,FALSE,FALSE,FALSE,5,FALSE
Sigilyph,561,Unova,50,50,2,psychic,flying,1.4,14,45,5120,1,Flying,None,1000000,Medium Fast,70,490,72,58,80,103,80,97,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Yamask,562,Unova,50,50,1,ghost,None,0.5,1.5,190,6400,2,Mineral,Amorphous,1000000,Medium Fast,70,303,38,30,85,55,65,30,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Cofagrigus,563,Unova,50,50,1,ghost,None,1.7,76.5,90,6400,2,Mineral,Amorphous,1000000,Medium Fast,70,483,58,50,145,95,105,30,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Tirtouga,564,Unova,88.1,11.9,2,water,rock,0.7,16.5,45,7680,2,Water 1,Water 3,1000000,Medium Fast,70,355,54,78,103,53,45,22,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Carracosta,565,Unova,88.1,11.9,2,water,rock,1.2,81,45,7680,2,Water 1,Water 3,1000000,Medium Fast,70,495,74,108,133,83,65,32,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Archen,566,Unova,88.1,11.9,2,rock,flying,0.5,9.5,45,7680,2,Flying,Water 3,1000000,Medium Fast,70,401,55,112,45,74,45,70,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Archeops,567,Unova,88.1,11.9,2,rock,flying,1.4,32,45,7680,2,Flying,Water 3,1000000,Medium Fast,70,567,75,140,65,112,65,110,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Trubbish,568,Unova,50,50,1,poison,None,0.6,31,190,5120,1,Mineral,None,1000000,Medium Fast,70,329,50,50,62,40,62,65,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Garbodor,569,Unova,50,50,1,poison,None,1.9,107.3,60,5120,1,Mineral,None,1000000,Medium Fast,70,474,80,95,82,60,82,75,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Zorua,570,Unova,88.1,11.9,1,dark,None,0.7,12.5,75,6400,1,Field,None,1059862,Medium Slow,70,330,40,65,40,80,40,65,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Zoroark,571,Unova,88.1,11.9,1,dark,None,1.6,81.1,45,5120,1,Field,None,1059862,Medium Slow,70,510,60,105,60,120,60,105,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Minccino,572,Unova,24.6,75.4,1,normal,None,0.4,5.8,255,3840,1,Field,None,800000,Fast,70,300,55,50,40,40,40,75,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Cinccino,573,Unova,24.6,75.4,1,normal,None,0.5,7.5,60,3840,1,Field,None,800000,Fast,70,470,75,95,60,65,60,115,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Gothita,574,Unova,24.6,75.4,1,psychic,None,0.4,5.8,200,5120,1,Human-like,None,1059862,Medium Slow,70,290,45,30,50,55,65,45,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Gothorita,575,Unova,24.6,75.4,1,psychic,None,0.7,18,100,5120,1,Human-like,None,1059862,Medium Slow,70,390,60,45,70,75,85,55,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Gothitelle,576,Unova,24.6,75.4,1,psychic,None,1.5,44,50,5120,1,Human-like,None,1059862,Medium Slow,70,490,70,55,95,95,110,65,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Solosis,577,Unova,50,50,1,psychic,None,0.3,1,200,5120,1,Amorphous,None,1059862,Medium Slow,70,290,45,30,40,105,50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Duosion,578,Unova,50,50,1,psychic,None,0.6,8,100,5120,1,Amorphous,None,1059862,Medium Slow,70,370,65,40,50,125,60,30,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Reuniclus,579,Unova,50,50,1,psychic,None,1,20.1,50,5120,1,Amorphous,None,1059862,Medium Slow,70,490,110,65,75,125,85,30,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Ducklett,580,Unova,50,50,2,water,flying,0.5,5.5,190,5120,2,Water 1,Flying,1000000,Medium Fast,70,305,62,44,50,44,50,55,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Swanna,581,Unova,50,50,2,water,flying,1.3,24.2,45,5120,2,Water 1,Flying,1000000,Medium Fast,70,473,75,87,63,87,63,98,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Vanillite,582,Unova,50,50,1,ice,None,0.4,5.7,255,5120,1,Mineral,None,1250000,Slow,70,305,36,50,50,65,60,44,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Vanillish,583,Unova,50,50,1,ice,None,1.1,41,120,5120,1,Mineral,None,1250000,Slow,70,395,51,65,65,80,75,59,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Vanilluxe,584,Unova,50,50,1,ice,None,1.3,57.5,45,5120,1,Mineral,None,1250000,Slow,70,535,71,95,85,110,95,79,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Deerling,585,Unova,50,50,2,normal,grass,0.6,19.5,190,5120,1,Field,None,1000000,Medium Fast,70,335,60,60,50,40,50,75,1,2,0.5,0.5,0.5,2,2,2,0.5,2,1,2,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Sawsbuck,586,Unova,50,50,2,normal,grass,1.9,92.5,75,5120,1,Field,None,1000000,Medium Fast,70,475,80,100,70,60,70,95,1,2,0.5,0.5,0.5,2,2,2,0.5,2,1,2,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Emolga,587,Unova,50,50,2,electric,flying,0.4,5,200,5120,1,Field,None,1000000,Medium Fast,70,428,55,75,60,75,60,103,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Karrablast,588,Unova,50,50,1,bug,None,0.5,5.9,200,3840,1,Bug,None,1000000,Medium Fast,70,315,50,75,45,40,45,60,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Escavalier,589,Unova,50,50,2,bug,steel,1,33,75,3840,1,Bug,None,1000000,Medium Fast,70,495,70,135,105,60,105,20,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Foongus,590,Unova,50,50,2,grass,poison,0.2,1,190,5120,1,Grass,None,1000000,Medium Fast,70,294,69,55,45,55,55,15,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Amoonguss,591,Unova,50,50,2,grass,poison,0.6,10.5,75,5120,1,Grass,None,1000000,Medium Fast,70,464,114,85,70,85,80,30,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Frillish,592,Unova,50,50,2,water,ghost,1.2,33,190,5120,1,Amorphous,None,1000000,Medium Fast,70,335,55,40,50,65,85,40,0,0.5,0.5,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Jellicent,593,Unova,50,50,2,water,ghost,2.2,135,60,5120,1,Amorphous,None,1000000,Medium Fast,70,480,100,60,70,85,105,60,0,0.5,0.5,2,2,0.5,0,0.5,1,1,1,0.5,1,2,1,2,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Alomomola,594,Unova,50,50,1,water,None,1.2,31.6,75,10240,2,Water 1,Water 2,800000,Fast,70,470,165,75,80,40,45,65,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Joltik,595,Unova,50,50,2,bug,electric,0.1,0.6,190,5120,1,Bug,None,1000000,Medium Fast,70,319,50,47,50,57,50,65,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Galvantula,596,Unova,50,50,2,bug,electric,0.8,14.3,75,5120,1,Bug,None,1000000,Medium Fast,70,472,70,77,60,97,60,108,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Ferroseed,597,Unova,50,50,2,grass,steel,0.6,18.8,255,5120,2,Grass,Mineral,1000000,Medium Fast,70,305,44,50,91,24,86,10,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Ferrothorn,598,Unova,50,50,2,grass,steel,1,110,90,5120,2,Grass,Mineral,1000000,Medium Fast,70,489,74,94,131,54,116,20,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Klink,599,Unova,0,0,1,steel,None,0.3,21,130,5120,1,Mineral,None,1059862,Medium Slow,70,300,40,55,70,45,60,30,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Klang,600,Unova,0,0,1,steel,None,0.6,51,60,5120,1,Mineral,None,1059862,Medium Slow,70,440,60,80,95,70,85,50,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Klinklang,601,Unova,0,0,1,steel,None,0.6,81,30,5120,1,Mineral,None,1059862,Medium Slow,70,520,60,100,115,70,85,90,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Tynamo,602,Unova,50,50,1,electric,None,0.2,0.3,190,5120,1,Amorphous,None,1250000,Slow,70,275,35,55,40,45,40,60,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Eelektrik,603,Unova,50,50,1,electric,None,1.2,22,60,5120,1,Amorphous,None,1250000,Slow,70,405,65,85,70,75,70,40,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Eelektross,604,Unova,50,50,1,electric,None,2.1,80.5,30,5120,1,Amorphous,None,1250000,Slow,70,515,85,115,80,105,80,50,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Elgyem,605,Unova,50,50,1,psychic,None,0.5,9,255,5120,1,Human-like,None,1000000,Medium Fast,70,335,55,55,55,85,55,30,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Beheeyem,606,Unova,50,50,1,psychic,None,1,34.5,90,5120,1,Human-like,None,1000000,Medium Fast,70,485,75,75,75,125,95,40,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Litwick,607,Unova,50,50,2,ghost,fire,0.3,3.1,190,5120,1,Amorphous,None,1059862,Medium Slow,70,275,50,30,55,65,55,20,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Lampent,608,Unova,50,50,2,ghost,fire,0.6,13,90,5120,1,Amorphous,None,1059862,Medium Slow,70,370,60,40,60,95,60,55,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Chandelure,609,Unova,50,50,2,ghost,fire,1,34.3,45,5120,1,Amorphous,None,1059862,Medium Slow,70,520,60,55,90,145,90,80,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Axew,610,Unova,50,50,1,dragon,None,0.6,18,75,10240,2,Monster,Dragon,1250000,Slow,35,320,46,87,60,30,40,57,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Fraxure,611,Unova,50,50,1,dragon,None,1,36,60,10240,2,Monster,Dragon,1250000,Slow,35,410,66,117,70,40,50,67,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Haxorus,612,Unova,50,50,1,dragon,None,1.8,105.5,45,10240,2,Monster,Dragon,1250000,Slow,35,540,76,147,90,60,70,97,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Cubchoo,613,Unova,50,50,1,ice,None,0.5,8.5,120,5120,1,Field,None,1000000,Medium Fast,70,305,55,70,40,60,40,40,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Beartic,614,Unova,50,50,1,ice,None,2.6,260,60,5120,1,Field,None,1000000,Medium Fast,70,505,95,130,80,70,80,50,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
